geoid,geoname,total
42950700,"Census Tract 9507, Tioga County, Pennsylvania",5441
42950800,"Census Tract 9508, Tioga County, Pennsylvania",3469
42950900,"Census Tract 9509, Tioga County, Pennsylvania",3949
42951000,"Census Tract 9510, Tioga County, Pennsylvania",2971
42090102,"Census Tract 901.02, Union County, Pennsylvania",5495
42090201,"Census Tract 902.01, Union County, Pennsylvania",1999
42090202,"Census Tract 902.02, Union County, Pennsylvania",4264
42090300,"Census Tract 903, Union County, Pennsylvania",3583
42090400,"Census Tract 904, Union County, Pennsylvania",4185
42090502,"Census Tract 905.02, Union County, Pennsylvania",7040
42090600,"Census Tract 906, Union County, Pennsylvania",5914
42090700,"Census Tract 907, Union County, Pennsylvania",3329
42980101,"Census Tract 9801.01, Union County, Pennsylvania",3005
42980501,"Census Tract 9805.01, Union County, Pennsylvania",547
42980800,"Census Tract 9808, Union County, Pennsylvania",3320
42200000,"Census Tract 2000, Venango County, Pennsylvania",3191
42200100,"Census Tract 2001, Venango County, Pennsylvania",3580
42200201,"Census Tract 2002.01, Venango County, Pennsylvania",3376
42200202,"Census Tract 2002.02, Venango County, Pennsylvania",1861
42200300,"Census Tract 2003, Venango County, Pennsylvania",1606
42200400,"Census Tract 2004, Venango County, Pennsylvania",2259
42200500,"Census Tract 2005, Venango County, Pennsylvania",2212
42030101,"Census Tract 301.01, Adams County, Pennsylvania",2646
42030103,"Census Tract 301.03, Adams County, Pennsylvania",2375
42030104,"Census Tract 301.04, Adams County, Pennsylvania",3424
42030200,"Census Tract 302, Adams County, Pennsylvania",5346
42030300,"Census Tract 303, Adams County, Pennsylvania",4437
42030400,"Census Tract 304, Adams County, Pennsylvania",5543
42030500,"Census Tract 305, Adams County, Pennsylvania",3775
42302804,"Census Tract 3028.04, Chester County, Pennsylvania",3923
42302806,"Census Tract 3028.06, Chester County, Pennsylvania",3162
42302807,"Census Tract 3028.07, Chester County, Pennsylvania",4041
42302901,"Census Tract 3029.01, Chester County, Pennsylvania",4837
42302902,"Census Tract 3029.02, Chester County, Pennsylvania",6317
42303000,"Census Tract 3030, Chester County, Pennsylvania",3177
42303100,"Census Tract 3031, Chester County, Pennsylvania",4082
42303301,"Census Tract 3033.01, Chester County, Pennsylvania",3333
42303302,"Census Tract 3033.02, Chester County, Pennsylvania",4956
42303401,"Census Tract 3034.01, Chester County, Pennsylvania",4083
42303402,"Census Tract 3034.02, Chester County, Pennsylvania",1853
42303501,"Census Tract 3035.01, Chester County, Pennsylvania",4372
42303502,"Census Tract 3035.02, Chester County, Pennsylvania",2934
42303801,"Census Tract 3038.01, Chester County, Pennsylvania",4528
42303803,"Census Tract 3038.03, Chester County, Pennsylvania",3692
42303804,"Census Tract 3038.04, Chester County, Pennsylvania",6096
42303901,"Census Tract 3039.01, Chester County, Pennsylvania",5039
42303902,"Census Tract 3039.02, Chester County, Pennsylvania",5300
42304000,"Census Tract 3040, Chester County, Pennsylvania",5384
42304101,"Census Tract 3041.01, Chester County, Pennsylvania",4518
42304102,"Census Tract 3041.02, Chester County, Pennsylvania",3374
42304201,"Census Tract 3042.01, Chester County, Pennsylvania",7263
42304300,"Census Tract 3043, Chester County, Pennsylvania",9738
42304403,"Census Tract 3044.03, Chester County, Pennsylvania",3998
42304404,"Census Tract 3044.04, Chester County, Pennsylvania",5143
42304405,"Census Tract 3044.05, Chester County, Pennsylvania",6469
42304406,"Census Tract 3044.06, Chester County, Pennsylvania",3551
42304502,"Census Tract 3045.02, Chester County, Pennsylvania",3125
42304503,"Census Tract 3045.03, Chester County, Pennsylvania",4988
42304504,"Census Tract 3045.04, Chester County, Pennsylvania",4162
42304600,"Census Tract 3046, Chester County, Pennsylvania",3711
42304900,"Census Tract 3049, Chester County, Pennsylvania",8274
42305000,"Census Tract 3050, Chester County, Pennsylvania",1892
42305101,"Census Tract 3051.01, Chester County, Pennsylvania",4213
42305102,"Census Tract 3051.02, Chester County, Pennsylvania",4697
42305300,"Census Tract 3053, Chester County, Pennsylvania",7985
42305400,"Census Tract 3054, Chester County, Pennsylvania",4180
42305500,"Census Tract 3055, Chester County, Pennsylvania",3715
42305600,"Census Tract 3056, Chester County, Pennsylvania",3016
42305700,"Census Tract 3057, Chester County, Pennsylvania",2439
42306000,"Census Tract 3060, Chester County, Pennsylvania",7626
42306300,"Census Tract 3063, Chester County, Pennsylvania",2770
42306501,"Census Tract 3065.01, Chester County, Pennsylvania",4138
42306503,"Census Tract 3065.03, Chester County, Pennsylvania",2588
42112500,"Census Tract 1125, Lackawanna County, Pennsylvania",6294
42112600,"Census Tract 1126, Lackawanna County, Pennsylvania",5667
42112700,"Census Tract 1127, Lackawanna County, Pennsylvania",2830
42112800,"Census Tract 1128, Lackawanna County, Pennsylvania",5959
42112901,"Census Tract 1129.01, Lackawanna County, Pennsylvania",4096
42112902,"Census Tract 1129.02, Lackawanna County, Pennsylvania",5820
42000100,"Census Tract 1, Lancaster County, Pennsylvania",2337
42000200,"Census Tract 2, Lancaster County, Pennsylvania",3019
42000300,"Census Tract 3, Lancaster County, Pennsylvania",4766
42000400,"Census Tract 4, Lancaster County, Pennsylvania",4263
42000500,"Census Tract 5, Lancaster County, Pennsylvania",4238
42000600,"Census Tract 6, Lancaster County, Pennsylvania",3248
42000700,"Census Tract 7, Lancaster County, Pennsylvania",3401
42000800,"Census Tract 8, Lancaster County, Pennsylvania",3860
42000900,"Census Tract 9, Lancaster County, Pennsylvania",3534
42001000,"Census Tract 10, Lancaster County, Pennsylvania",3829
42001100,"Census Tract 11, Lancaster County, Pennsylvania",3460
42001200,"Census Tract 12, Lancaster County, Pennsylvania",5087
42001400,"Census Tract 14, Lancaster County, Pennsylvania",5188
42010102,"Census Tract 101.02, Lancaster County, Pennsylvania",3792
42010103,"Census Tract 101.03, Lancaster County, Pennsylvania",3555
42010104,"Census Tract 101.04, Lancaster County, Pennsylvania",3901
42010201,"Census Tract 102.01, Lancaster County, Pennsylvania",4840
42010202,"Census Tract 102.02, Lancaster County, Pennsylvania",6021
42010301,"Census Tract 103.01, Lancaster County, Pennsylvania",4592
42010302,"Census Tract 103.02, Lancaster County, Pennsylvania",5618
42010400,"Census Tract 104, Lancaster County, Pennsylvania",5046
42010501,"Census Tract 105.01, Lancaster County, Pennsylvania",4489
42010502,"Census Tract 105.02, Lancaster County, Pennsylvania",7535
42010601,"Census Tract 106.01, Lancaster County, Pennsylvania",4835
42010602,"Census Tract 106.02, Lancaster County, Pennsylvania",5864
42010701,"Census Tract 107.01, Lancaster County, Pennsylvania",6025
42010702,"Census Tract 107.02, Lancaster County, Pennsylvania",5636
42010802,"Census Tract 108.02, Lancaster County, Pennsylvania",3361
42010803,"Census Tract 108.03, Lancaster County, Pennsylvania",4641
42010804,"Census Tract 108.04, Lancaster County, Pennsylvania",4303
42010901,"Census Tract 109.01, Lancaster County, Pennsylvania",4449
42010902,"Census Tract 109.02, Lancaster County, Pennsylvania",3876
42011000,"Census Tract 110, Lancaster County, Pennsylvania",2623
42011101,"Census Tract 111.01, Lancaster County, Pennsylvania",5028
42011102,"Census Tract 111.02, Lancaster County, Pennsylvania",3656
42011200,"Census Tract 112, Lancaster County, Pennsylvania",1982
42011300,"Census Tract 113, Lancaster County, Pennsylvania",4076
42011400,"Census Tract 114, Lancaster County, Pennsylvania",4149
42208801,"Census Tract 2088.01, Montgomery County, Pennsylvania",1512
42208802,"Census Tract 2088.02, Montgomery County, Pennsylvania",3142
42208901,"Census Tract 2089.01, Montgomery County, Pennsylvania",3702
42208903,"Census Tract 2089.03, Montgomery County, Pennsylvania",3017
42208904,"Census Tract 2089.04, Montgomery County, Pennsylvania",3425
42208905,"Census Tract 2089.05, Montgomery County, Pennsylvania",2791
42208906,"Census Tract 2089.06, Montgomery County, Pennsylvania",4194
42209000,"Census Tract 2090, Montgomery County, Pennsylvania",1650
42209100,"Census Tract 2091, Montgomery County, Pennsylvania",5870
42209201,"Census Tract 2092.01, Montgomery County, Pennsylvania",1584
42209202,"Census Tract 2092.02, Montgomery County, Pennsylvania",2214
42210100,"Census Tract 2101, Montgomery County, Pennsylvania",4384
42210200,"Census Tract 2102, Montgomery County, Pennsylvania",2902
42210300,"Census Tract 2103, Montgomery County, Pennsylvania",4002
42210400,"Census Tract 2104, Montgomery County, Pennsylvania",4946
42210500,"Census Tract 2105, Montgomery County, Pennsylvania",4580
42210600,"Census Tract 2106, Montgomery County, Pennsylvania",4256
42210700,"Census Tract 2107, Montgomery County, Pennsylvania",6048
42980000,"Census Tract 9800, Montgomery County, Pennsylvania",0
42980100,"Census Tract 9801, Montgomery County, Pennsylvania",3170
42980200,"Census Tract 9802, Montgomery County, Pennsylvania",1
42980300,"Census Tract 9803, Montgomery County, Pennsylvania",11
42050100,"Census Tract 501, Montour County, Pennsylvania",3754
42050200,"Census Tract 502, Montour County, Pennsylvania",4533
42050300,"Census Tract 503, Montour County, Pennsylvania",4239
42050400,"Census Tract 504, Montour County, Pennsylvania",5610
42010100,"Census Tract 101, Northampton County, Pennsylvania",4136
42010200,"Census Tract 102, Northampton County, Pennsylvania",3904
42010300,"Census Tract 103, Northampton County, Pennsylvania",3237
42010400,"Census Tract 104, Northampton County, Pennsylvania",5396
42010500,"Census Tract 105, Northampton County, Pennsylvania",4217
42010601,"Census Tract 106.01, Northampton County, Pennsylvania",4059
42010602,"Census Tract 106.02, Northampton County, Pennsylvania",3581
42010700,"Census Tract 107, Northampton County, Pennsylvania",4983
42010800,"Census Tract 108, Northampton County, Pennsylvania",2560
42010900,"Census Tract 109, Northampton County, Pennsylvania",3689
42011000,"Census Tract 110, Northampton County, Pennsylvania",3223
42208704,"Census Tract 2087.04, Montgomery County, Pennsylvania",4810
42011100,"Census Tract 111, Northampton County, Pennsylvania",2968
42011200,"Census Tract 112, Northampton County, Pennsylvania",5797
42011300,"Census Tract 113, Northampton County, Pennsylvania",4256
42014100,"Census Tract 141, Northampton County, Pennsylvania",5917
42014200,"Census Tract 142, Northampton County, Pennsylvania",6106
42014300,"Census Tract 143, Northampton County, Pennsylvania",4441
42200600,"Census Tract 2006, Venango County, Pennsylvania",4775
42200700,"Census Tract 2007, Venango County, Pennsylvania",1944
42200800,"Census Tract 2008, Venango County, Pennsylvania",2278
42200900,"Census Tract 2009, Venango County, Pennsylvania",2317
42201000,"Census Tract 2010, Venango County, Pennsylvania",3074
42201100,"Census Tract 2011, Venango County, Pennsylvania",4553
42201200,"Census Tract 2012, Venango County, Pennsylvania",2787
42201300,"Census Tract 2013, Venango County, Pennsylvania",3555
42201400,"Census Tract 2014, Venango County, Pennsylvania",3706
42201500,"Census Tract 2015, Venango County, Pennsylvania",3380
42970100,"Census Tract 9701, Warren County, Pennsylvania",2187
42970200,"Census Tract 9702, Warren County, Pennsylvania",3885
42970300,"Census Tract 9703, Warren County, Pennsylvania",5136
42970400,"Census Tract 9704, Warren County, Pennsylvania",2646
42970500,"Census Tract 9705, Warren County, Pennsylvania",3456
42970600,"Census Tract 9706, Warren County, Pennsylvania",3427
42970700,"Census Tract 9707, Warren County, Pennsylvania",2506
42970800,"Census Tract 9708, Warren County, Pennsylvania",3532
42970900,"Census Tract 9709, Warren County, Pennsylvania",3366
42971000,"Census Tract 9710, Warren County, Pennsylvania",2042
42971100,"Census Tract 9711, Warren County, Pennsylvania",2788
42971200,"Census Tract 9712, Warren County, Pennsylvania",2018
42971400,"Census Tract 9714, Warren County, Pennsylvania",1598
42704100,"Census Tract 7041, Washington County, Pennsylvania",1701
42711000,"Census Tract 7110, Washington County, Pennsylvania",3535
42712700,"Census Tract 7127, Washington County, Pennsylvania",1425
42713700,"Census Tract 7137, Washington County, Pennsylvania",4233
42714000,"Census Tract 7140, Washington County, Pennsylvania",2631
42715700,"Census Tract 7157, Washington County, Pennsylvania",1664
42721000,"Census Tract 7210, Washington County, Pennsylvania",3847
42722700,"Census Tract 7227, Washington County, Pennsylvania",3290
42731000,"Census Tract 7310, Washington County, Pennsylvania",5736
42732000,"Census Tract 7320, Washington County, Pennsylvania",2888
42741100,"Census Tract 7411, Washington County, Pennsylvania",4824
42741300,"Census Tract 7413, Washington County, Pennsylvania",3857
42742101,"Census Tract 7421.01, Washington County, Pennsylvania",4861
42742102,"Census Tract 7421.02, Washington County, Pennsylvania",2066
42742200,"Census Tract 7422, Washington County, Pennsylvania",1705
42743700,"Census Tract 7437, Washington County, Pennsylvania",1172
42744101,"Census Tract 7441.01, Washington County, Pennsylvania",3660
42744102,"Census Tract 7441.02, Washington County, Pennsylvania",2530
42744200,"Census Tract 7442, Washington County, Pennsylvania",3554
42745101,"Census Tract 7451.01, Washington County, Pennsylvania",3973
42745102,"Census Tract 7451.02, Washington County, Pennsylvania",5593
42030600,"Census Tract 306, Adams County, Pennsylvania",4851
42030700,"Census Tract 307, Adams County, Pennsylvania",6424
42030801,"Census Tract 308.01, Adams County, Pennsylvania",3425
42030802,"Census Tract 308.02, Adams County, Pennsylvania",1542
42030803,"Census Tract 308.03, Adams County, Pennsylvania",2714
42030901,"Census Tract 309.01, Adams County, Pennsylvania",3567
42030902,"Census Tract 309.02, Adams County, Pennsylvania",4237
42031000,"Census Tract 310, Adams County, Pennsylvania",2310
42031101,"Census Tract 311.01, Adams County, Pennsylvania",5177
42031102,"Census Tract 311.02, Adams County, Pennsylvania",3465
42031201,"Census Tract 312.01, Adams County, Pennsylvania",3789
42031202,"Census Tract 312.02, Adams County, Pennsylvania",2844
42031203,"Census Tract 312.03, Adams County, Pennsylvania",3055
42031300,"Census Tract 313, Adams County, Pennsylvania",4803
42031401,"Census Tract 314.01, Adams County, Pennsylvania",4745
42031402,"Census Tract 314.02, Adams County, Pennsylvania",2288
42031501,"Census Tract 315.01, Adams County, Pennsylvania",3157
42031502,"Census Tract 315.02, Adams County, Pennsylvania",3949
42031600,"Census Tract 316, Adams County, Pennsylvania",7138
42031700,"Census Tract 317, Adams County, Pennsylvania",2826
42010301,"Census Tract 103.01, Allegheny County, Pennsylvania",1807
42010302,"Census Tract 103.02, Allegheny County, Pennsylvania",4075
42020100,"Census Tract 201, Allegheny County, Pennsylvania",4729
42020300,"Census Tract 203, Allegheny County, Pennsylvania",1845
42030500,"Census Tract 305, Allegheny County, Pennsylvania",3041
42040200,"Census Tract 402, Allegheny County, Pennsylvania",2534
42040400,"Census Tract 404, Allegheny County, Pennsylvania",2220
42040500,"Census Tract 405, Allegheny County, Pennsylvania",3781
42040600,"Census Tract 406, Allegheny County, Pennsylvania",2054
42040900,"Census Tract 409, Allegheny County, Pennsylvania",3326
42050100,"Census Tract 501, Allegheny County, Pennsylvania",1757
42050600,"Census Tract 506, Allegheny County, Pennsylvania",1723
42050900,"Census Tract 509, Allegheny County, Pennsylvania",1386
42051000,"Census Tract 510, Allegheny County, Pennsylvania",1703
42051100,"Census Tract 511, Allegheny County, Pennsylvania",617
42060300,"Census Tract 603, Allegheny County, Pennsylvania",2641
42060500,"Census Tract 605, Allegheny County, Pennsylvania",1201
42070300,"Census Tract 703, Allegheny County, Pennsylvania",2243
42070500,"Census Tract 705, Allegheny County, Pennsylvania",3040
42070600,"Census Tract 706, Allegheny County, Pennsylvania",2194
42070800,"Census Tract 708, Allegheny County, Pennsylvania",2853
42070900,"Census Tract 709, Allegheny County, Pennsylvania",4987
42080200,"Census Tract 802, Allegheny County, Pennsylvania",1618
42080400,"Census Tract 804, Allegheny County, Pennsylvania",1674
42080600,"Census Tract 806, Allegheny County, Pennsylvania",2008
42306504,"Census Tract 3065.04, Chester County, Pennsylvania",4637
42306600,"Census Tract 3066, Chester County, Pennsylvania",3179
42306700,"Census Tract 3067, Chester County, Pennsylvania",4433
42306800,"Census Tract 3068, Chester County, Pennsylvania",1698
42306900,"Census Tract 3069, Chester County, Pennsylvania",5810
42307000,"Census Tract 3070, Chester County, Pennsylvania",5644
42307100,"Census Tract 3071, Chester County, Pennsylvania",2476
42307200,"Census Tract 3072, Chester County, Pennsylvania",1259
42307300,"Census Tract 3073, Chester County, Pennsylvania",4125
42307400,"Census Tract 3074, Chester County, Pennsylvania",3862
42307700,"Census Tract 3077, Chester County, Pennsylvania",2459
42307800,"Census Tract 3078, Chester County, Pennsylvania",2560
42307900,"Census Tract 3079, Chester County, Pennsylvania",5420
42308000,"Census Tract 3080, Chester County, Pennsylvania",5736
42308101,"Census Tract 3081.01, Chester County, Pennsylvania",4360
42308102,"Census Tract 3081.02, Chester County, Pennsylvania",4622
42308200,"Census Tract 3082, Chester County, Pennsylvania",2764
42311000,"Census Tract 3110, Chester County, Pennsylvania",7433
42311100,"Census Tract 3111, Chester County, Pennsylvania",3876
42311200,"Census Tract 3112, Chester County, Pennsylvania",2177
42311300,"Census Tract 3113, Chester County, Pennsylvania",4455
42311401,"Census Tract 3114.01, Chester County, Pennsylvania",7169
42311403,"Census Tract 3114.03, Chester County, Pennsylvania",3383
42311404,"Census Tract 3114.04, Chester County, Pennsylvania",3948
42311500,"Census Tract 3115, Chester County, Pennsylvania",3581
42311600,"Census Tract 3116, Chester County, Pennsylvania",2142
42311701,"Census Tract 3117.01, Chester County, Pennsylvania",3482
42311702,"Census Tract 3117.02, Chester County, Pennsylvania",6589
42311800,"Census Tract 3118, Chester County, Pennsylvania",3749
42980000,"Census Tract 9800, Chester County, Pennsylvania",3692
42160101,"Census Tract 1601.01, Clarion County, Pennsylvania",1781
42160103,"Census Tract 1601.03, Clarion County, Pennsylvania",2835
42160104,"Census Tract 1601.04, Clarion County, Pennsylvania",1712
42160201,"Census Tract 1602.01, Clarion County, Pennsylvania",1865
42160202,"Census Tract 1602.02, Clarion County, Pennsylvania",1530
42160300,"Census Tract 1603, Clarion County, Pennsylvania",4640
42160400,"Census Tract 1604, Clarion County, Pennsylvania",3822
42160500,"Census Tract 1605, Clarion County, Pennsylvania",3715
42160600,"Census Tract 1606, Clarion County, Pennsylvania",3931
42160701,"Census Tract 1607.01, Clarion County, Pennsylvania",2052
42160702,"Census Tract 1607.02, Clarion County, Pennsylvania",1924
42160800,"Census Tract 1608, Clarion County, Pennsylvania",3754
42160900,"Census Tract 1609, Clarion County, Pennsylvania",3680
42330100,"Census Tract 3301, Clearfield County, Pennsylvania",4993
42011502,"Census Tract 115.02, Lancaster County, Pennsylvania",6066
42011503,"Census Tract 115.03, Lancaster County, Pennsylvania",3994
42011504,"Census Tract 115.04, Lancaster County, Pennsylvania",6227
42011505,"Census Tract 115.05, Lancaster County, Pennsylvania",3750
42011600,"Census Tract 116, Lancaster County, Pennsylvania",6184
42011701,"Census Tract 117.01, Lancaster County, Pennsylvania",5077
42011704,"Census Tract 117.04, Lancaster County, Pennsylvania",4484
42011705,"Census Tract 117.05, Lancaster County, Pennsylvania",6543
42011706,"Census Tract 117.06, Lancaster County, Pennsylvania",2974
42011707,"Census Tract 117.07, Lancaster County, Pennsylvania",5615
42011801,"Census Tract 118.01, Lancaster County, Pennsylvania",3198
42011802,"Census Tract 118.02, Lancaster County, Pennsylvania",6132
42011803,"Census Tract 118.03, Lancaster County, Pennsylvania",7183
42011805,"Census Tract 118.05, Lancaster County, Pennsylvania",3143
42011806,"Census Tract 118.06, Lancaster County, Pennsylvania",3820
42011807,"Census Tract 118.07, Lancaster County, Pennsylvania",5415
42011901,"Census Tract 119.01, Lancaster County, Pennsylvania",6662
42011903,"Census Tract 119.03, Lancaster County, Pennsylvania",3977
42011904,"Census Tract 119.04, Lancaster County, Pennsylvania",4890
42012001,"Census Tract 120.01, Lancaster County, Pennsylvania",5247
42012002,"Census Tract 120.02, Lancaster County, Pennsylvania",4134
42012103,"Census Tract 121.03, Lancaster County, Pennsylvania",4121
42012105,"Census Tract 121.05, Lancaster County, Pennsylvania",3885
42012106,"Census Tract 121.06, Lancaster County, Pennsylvania",4335
42012107,"Census Tract 121.07, Lancaster County, Pennsylvania",6681
42012200,"Census Tract 122, Lancaster County, Pennsylvania",7096
42012301,"Census Tract 123.01, Lancaster County, Pennsylvania",3545
42012302,"Census Tract 123.02, Lancaster County, Pennsylvania",3153
42012402,"Census Tract 124.02, Lancaster County, Pennsylvania",4171
42012403,"Census Tract 124.03, Lancaster County, Pennsylvania",4405
42012404,"Census Tract 124.04, Lancaster County, Pennsylvania",5943
42012501,"Census Tract 125.01, Lancaster County, Pennsylvania",7029
42012502,"Census Tract 125.02, Lancaster County, Pennsylvania",5654
42012601,"Census Tract 126.01, Lancaster County, Pennsylvania",7557
42012602,"Census Tract 126.02, Lancaster County, Pennsylvania",4609
42012701,"Census Tract 127.01, Lancaster County, Pennsylvania",4039
42012702,"Census Tract 127.02, Lancaster County, Pennsylvania",4017
42012800,"Census Tract 128, Lancaster County, Pennsylvania",5743
42012900,"Census Tract 129, Lancaster County, Pennsylvania",7144
42013001,"Census Tract 130.01, Lancaster County, Pennsylvania",4471
42013002,"Census Tract 130.02, Lancaster County, Pennsylvania",4089
42013101,"Census Tract 131.01, Lancaster County, Pennsylvania",5204
42013102,"Census Tract 131.02, Lancaster County, Pennsylvania",3717
42013202,"Census Tract 132.02, Lancaster County, Pennsylvania",6042
42014400,"Census Tract 144, Northampton County, Pennsylvania",2679
42014500,"Census Tract 145, Northampton County, Pennsylvania",3334
42014600,"Census Tract 146, Northampton County, Pennsylvania",3075
42014700,"Census Tract 147, Northampton County, Pennsylvania",2575
42015202,"Census Tract 152.02, Northampton County, Pennsylvania",3208
42015203,"Census Tract 152.03, Northampton County, Pennsylvania",3560
42015300,"Census Tract 153, Northampton County, Pennsylvania",5148
42015400,"Census Tract 154, Northampton County, Pennsylvania",2921
42015500,"Census Tract 155, Northampton County, Pennsylvania",6263
42015600,"Census Tract 156, Northampton County, Pennsylvania",3510
42015700,"Census Tract 157, Northampton County, Pennsylvania",2820
42015801,"Census Tract 158.01, Northampton County, Pennsylvania",5260
42015802,"Census Tract 158.02, Northampton County, Pennsylvania",3222
42015901,"Census Tract 159.01, Northampton County, Pennsylvania",5591
42015902,"Census Tract 159.02, Northampton County, Pennsylvania",3954
42016001,"Census Tract 160.01, Northampton County, Pennsylvania",6180
42016002,"Census Tract 160.02, Northampton County, Pennsylvania",4594
42016100,"Census Tract 161, Northampton County, Pennsylvania",2067
42016201,"Census Tract 162.01, Northampton County, Pennsylvania",5884
42016202,"Census Tract 162.02, Northampton County, Pennsylvania",4511
42016300,"Census Tract 163, Northampton County, Pennsylvania",2971
42016400,"Census Tract 164, Northampton County, Pennsylvania",5456
42016500,"Census Tract 165, Northampton County, Pennsylvania",5013
42016600,"Census Tract 166, Northampton County, Pennsylvania",2808
42016700,"Census Tract 167, Northampton County, Pennsylvania",8127
42016801,"Census Tract 168.01, Northampton County, Pennsylvania",4216
42016802,"Census Tract 168.02, Northampton County, Pennsylvania",1837
42016901,"Census Tract 169.01, Northampton County, Pennsylvania",3388
42016902,"Census Tract 169.02, Northampton County, Pennsylvania",3534
42017000,"Census Tract 170, Northampton County, Pennsylvania",2122
42017101,"Census Tract 171.01, Northampton County, Pennsylvania",6598
42017103,"Census Tract 171.03, Northampton County, Pennsylvania",5690
42017104,"Census Tract 171.04, Northampton County, Pennsylvania",3721
42017200,"Census Tract 172, Northampton County, Pennsylvania",6903
42017300,"Census Tract 173, Northampton County, Pennsylvania",2593
42017402,"Census Tract 174.02, Northampton County, Pennsylvania",3992
42017403,"Census Tract 174.03, Northampton County, Pennsylvania",6389
42017404,"Census Tract 174.04, Northampton County, Pennsylvania",2146
42017501,"Census Tract 175.01, Northampton County, Pennsylvania",4326
42017502,"Census Tract 175.02, Northampton County, Pennsylvania",5529
42017603,"Census Tract 176.03, Northampton County, Pennsylvania",3877
42017604,"Census Tract 176.04, Northampton County, Pennsylvania",4545
42017605,"Census Tract 176.05, Northampton County, Pennsylvania",4343
42745200,"Census Tract 7452, Washington County, Pennsylvania",6134
42746100,"Census Tract 7461, Washington County, Pennsylvania",6079
42746200,"Census Tract 7462, Washington County, Pennsylvania",4467
42746301,"Census Tract 7463.01, Washington County, Pennsylvania",5687
42746302,"Census Tract 7463.02, Washington County, Pennsylvania",6713
42751100,"Census Tract 7511, Washington County, Pennsylvania",5016
42751200,"Census Tract 7512, Washington County, Pennsylvania",3193
42752700,"Census Tract 7527, Washington County, Pennsylvania",4825
42753700,"Census Tract 7537, Washington County, Pennsylvania",1853
42754200,"Census Tract 7542, Washington County, Pennsylvania",2630
42754300,"Census Tract 7543, Washington County, Pennsylvania",3211
42754400,"Census Tract 7544, Washington County, Pennsylvania",1722
42754500,"Census Tract 7545, Washington County, Pennsylvania",2369
42754600,"Census Tract 7546, Washington County, Pennsylvania",1543
42755100,"Census Tract 7551, Washington County, Pennsylvania",4294
42755200,"Census Tract 7552, Washington County, Pennsylvania",5319
42755700,"Census Tract 7557, Washington County, Pennsylvania",3679
42761000,"Census Tract 7610, Washington County, Pennsylvania",5156
42762000,"Census Tract 7620, Washington County, Pennsylvania",2444
42763700,"Census Tract 7637, Washington County, Pennsylvania",1547
42764000,"Census Tract 7640, Washington County, Pennsylvania",3297
42771100,"Census Tract 7711, Washington County, Pennsylvania",5558
42771200,"Census Tract 7712, Washington County, Pennsylvania",3133
42772700,"Census Tract 7727, Washington County, Pennsylvania",2049
42773100,"Census Tract 7731, Washington County, Pennsylvania",2824
42773200,"Census Tract 7732, Washington County, Pennsylvania",1335
42774700,"Census Tract 7747, Washington County, Pennsylvania",5380
42775200,"Census Tract 7752, Washington County, Pennsylvania",2254
42775300,"Census Tract 7753, Washington County, Pennsylvania",2315
42781700,"Census Tract 7817, Washington County, Pennsylvania",4099
42782700,"Census Tract 7827, Washington County, Pennsylvania",1303
42783200,"Census Tract 7832, Washington County, Pennsylvania",2445
42783300,"Census Tract 7833, Washington County, Pennsylvania",1789
42784000,"Census Tract 7840, Washington County, Pennsylvania",2580
42791000,"Census Tract 7910, Washington County, Pennsylvania",1408
42792100,"Census Tract 7921, Washington County, Pennsylvania",3126
42792200,"Census Tract 7922, Washington County, Pennsylvania",2346
42795700,"Census Tract 7957, Washington County, Pennsylvania",2311
42795800,"Census Tract 7958, Washington County, Pennsylvania",5928
42795900,"Census Tract 7959, Washington County, Pennsylvania",4233
42796000,"Census Tract 7960, Washington County, Pennsylvania",3010
42960100,"Census Tract 9601, Wayne County, Pennsylvania",1291
42960200,"Census Tract 9602, Wayne County, Pennsylvania",3091
42960300,"Census Tract 9603, Wayne County, Pennsylvania",2277
42080700,"Census Tract 807, Allegheny County, Pennsylvania",1963
42080900,"Census Tract 809, Allegheny County, Pennsylvania",1824
42090100,"Census Tract 901, Allegheny County, Pennsylvania",2038
42090200,"Census Tract 902, Allegheny County, Pennsylvania",2678
42090300,"Census Tract 903, Allegheny County, Pennsylvania",1541
42100500,"Census Tract 1005, Allegheny County, Pennsylvania",2013
42101100,"Census Tract 1011, Allegheny County, Pennsylvania",2394
42101400,"Census Tract 1014, Allegheny County, Pennsylvania",3252
42101800,"Census Tract 1018, Allegheny County, Pennsylvania",2414
42101900,"Census Tract 1019, Allegheny County, Pennsylvania",2432
42110200,"Census Tract 1102, Allegheny County, Pennsylvania",3787
42110600,"Census Tract 1106, Allegheny County, Pennsylvania",2440
42111300,"Census Tract 1113, Allegheny County, Pennsylvania",2658
42111400,"Census Tract 1114, Allegheny County, Pennsylvania",1211
42111500,"Census Tract 1115, Allegheny County, Pennsylvania",3529
42120300,"Census Tract 1203, Allegheny County, Pennsylvania",1424
42120900,"Census Tract 1209, Allegheny County, Pennsylvania",1545
42130200,"Census Tract 1302, Allegheny County, Pennsylvania",1028
42130600,"Census Tract 1306, Allegheny County, Pennsylvania",2892
42130700,"Census Tract 1307, Allegheny County, Pennsylvania",2231
42130800,"Census Tract 1308, Allegheny County, Pennsylvania",2260
42140100,"Census Tract 1401, Allegheny County, Pennsylvania",5579
42140200,"Census Tract 1402, Allegheny County, Pennsylvania",2771
