stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
23305,ROOYORSW,Roosevelt Blvd & Old York Rd - FS,US 13 & OLD YORK RD,40.018901,-75.147501,1,,,,,1
23306,ROOYORNE,Roosevelt Blvd & Old York Rd,US 13 & OLD YORK RD,40.018811,-75.147336,1,,,,,1
23307,ROOCOUNE,Roosevelt Blvd & Courtland St,W ROOSEVELT BLVD & N 8TH ST,40.021691,-75.138329,1,,,,,1
23308,ROOWYONE,Roosevelt Blvd & Wyoming Av,W ROOSEVELT BLVD & W WYOMING AVE,40.022899,-75.135664,1,,,,,1
23309,ROO3RDNE,Roosevelt Blvd & 3rd St,W ROOSEVELT BLVD & N 3RD ST,40.024109,-75.130423,1,,,,,1
23310,ROO2NDNE,Roosevelt Blvd & 2nd St - FS,W ROOSEVELT BLVD & N 2ND ST,40.024665,-75.127536,1,,,,,1
23311,ROOFRONE,Roosevelt Blvd & Front St,W ROOSEVELT BLVD & E ROOSEVELT BLVD,40.025271,-75.123692,1,,,,,1
23312,ROOBSTNE,Roosevelt Blvd & B St,E ROOSEVELT BLVD & B ST,40.025868,-75.119552,1,,,,,1
23313,ROORORNE,Roosevelt Blvd & Rorer St,E ROOSEVELT BLVD & RORER ST,40.026579,-75.114525,1,,,,,1
23314,ROOFSTNE,Roosevelt Blvd & F St,ROOSEVELT BLVD & F ST,40.027513,-75.110064,1,,,,,1
23315,ROOSMYNE,Roosevelt Blvd & Smylie Rd,ROOSEVELT BLVD & SMYLIE RD,40.028275,-75.107708,1,,,,,1
23316,ROOWHINE,Roosevelt Blvd & Whitaker Av,ROOSEVELT BLVD & WHITAKER AVE,40.028779,-75.106074,1,,,,,1
23319,ROOLANSE,Roosevelt Blvd & Langdon St,E ROOSEVELT BLVD & LANGDON ST,40.027378,-75.099224,1,,0,,,1
23320,ROOSUMSE,Roosevelt Blvd & Summerdale Av - FS,ROOSEVELT BLVD & ADAMS ST,40.026006,-75.096559,1,,,,,1
23321,ROOFOUSE,Roosevelt Blvd & Foulkrod St,E ROOSEVELT BLVD & BOWMAN ST,40.025993,-75.095058,1,,,,,1
23322,ROOALLNE,Roosevelt Blvd & Allengrove St,ROOSEVELT BLVD & ALLENGROVE ST,40.026835,-75.09295,1,,,,,1
23324,SOUTHENW,Southampton Rd & Theresa Dr,SOUTHAMPTON RD & THERESA DR,40.123278,-75.000248,1,,,,,1
23330,HALBUSSW,Haldeman Av & Bustleton Av - MBNS,HALDEMAN AVE & CLARK ST,40.094518,-75.02973,1,,,,,1
23331,HALREDWE,Haldeman Av & Red Lion Rd - MBFS,HALDEMAN AVE & NORWALK RD,40.097103,-75.02019,1,,,,,1
23332,HALMONWE,Haldeman Av & Montour St,HALDEMAN AVE & MONTOUR ST,40.096877,-75.022214,1,,,,,1
23333,HALCONWE,Haldeman Av & Conwell Av,HALDEMAN AVE & CONWELL AVE,40.09595,-75.02519,1,,,,,1
23334,HALCLASW,Haldeman Av & Clark St,HALDEMAN AVE & CLARK ST,40.095154,-75.027691,1,,,,,1
23335,HOLFAIEA,Holme Av & Fairfield St,HOLME AV & FAIRFIELD ST,40.058216,-75.043249,1,,,,,1
23336,HOLREVEA,Holme Av & Revere St,HOLME AVE & REVERE ST,40.057693,-75.041549,1,,,,,1
23337,HOLREEEA,Holme Av & Revere St - MBFS,HOLME AVE & REVERE ST,40.05838,-75.038517,1,,,,,1
23338,HOLWINEA,Holme Av & Winchester Av,HOLME AVE & WINCHESTER AVE,40.0571,-75.034562,1,,,,,1
23339,HOLSTAEA,Holme Av & Stamford St,HOLME AV & HOLME CIR,40.056517,-75.031202,1,,,,,1
23340,HOLHOLEA,Holme Av & Holme Cir,HOLME AVE & OXFORD AVE,40.056379,-75.029387,1,,,,,1
23341,ASHHOLNE,Ashton Rd & Holme Cir - FS,ASHTON RD & HOLME CIR,40.056973,-75.028106,1,,,,,1
23342,ASHJEYNE,Ashton Rd & Jenny Pl,ASHTON RD & OLD ASHTON RD,40.058165,-75.026928,1,,,,,1
23343,ASHJEPNE,Ashton Rd & Jenny Pl - MBFS,ASHTON RD & OLD ASHTON RD,40.058983,-75.026096,1,,,,,1
23344,ASHTOLNE,Ashton Rd & Tolbut St - FS,ASHTON RD & MAXWELL ST,40.060567,-75.024455,1,,,,,1
23345,ASHMAXNE,Ashton Rd & Maxwell St,ASHTON RD & MAXWELL ST,40.061261,-75.023765,1,,,,,1
23346,ASHTRENE,Ashton Rd & Tremont St,ASHTON RD & TREMONT ST,40.062533,-75.022492,1,,,,,1
23348,ASHRYENE,Ashton Rd & Ryerson Rd,ASHTON RD & RYERSON RD,40.064455,-75.020589,1,,,,,1
23350,ASHWOONE,Ashton Rd & Woodbridge Rd,ASHTON RD & WOODBRIDGE RD,40.066359,-75.018733,1,,,,,1
23351,ASHNORNE,Ashton Rd & Norcross Ln - FS,ASHTON RD & NORCROSS LN,40.068529,-75.01658,1,,,,,1
23352,ASHSAXNE,Ashton Rd & Saxton Rd - MBFS,ASHTON RD & NORCROSS LN,40.070255,-75.014843,1,,,,,1
23353,ASHGRANE,Ashton Rd & Grant Av,ASHTON RD & GRANT AVE,40.071857,-75.013237,1,,,,,1
23354,GRAASHSE,Grant Av & Ashton Rd - MBFS,GRANT AVE,40.070885,-75.010865,1,,,,,1
23355,ACAGLENE,Academy Rd & Glenn St,ACADEMY RD & GLENN ST,40.074273,-75.001973,1,,,,,1
23356,ACAPRENE,Academy Rd & President St,ACADEMY RD & GLENN ST,40.075021,-75.001507,1,,,,,1
23357,ACAAVANE,Academy Rd & Avalon St,ACADEMY RD & PRESIDENT ST,40.075707,-75.000888,1,,,,,1
23358,ACAAVLNE,Academy Rd & Avalon St - MBFS,ACADEMY RD & FORDHAM RD,40.077229,-74.99966,1,,,,,1
23359,ACAMORNE,Academy Rd & Morrell Av,ACADEMY RD & MORRELL AVE,40.078555,-74.998529,1,,,,,1
23360,ACAREDNE,Academy Rd & Red Lion Rd,ACADEMY RD & RED LION RD,40.079827,-74.997291,1,,,,,1
23361,REDDRUNW,Red Lion Rd & Drummond Rd - FS Route 50,RED LION RD & DRUMMOND RD,40.081573,-74.998913,1,,,,,1
23362,COMCOMSE,Comly Rd & Comly Pl,COMLY RD & DUTTON RD,40.090692,-74.985251,1,,,,,1
23363,ACANEWNE,Academy Rd & Newberry Rd,ACADEMY RD & NEWBERRY RD,40.092081,-74.981882,1,,,,,1
23364,ACAWOONE,Academy Rd & Woodhaven Rd,ACADEMY RD & WOODHAVEN RD,40.093432,-74.980182,1,,,,,1
23365,ACAFAINE,Academy Rd & Fairdale Rd,ACADEMY RD & FAIRDALE RD,40.094871,-74.978256,1,,,,,1
23366,ACABYBNE,Academy Rd & Byberry Rd,ACADEMY RD & FAIRDALE RD,40.09583,-74.976901,1,,,,,1
23370,KNILAKNE,Knights Rd & Lakewood Av,KNIGHTS RD,40.099654,-74.956097,1,,,,,1
23371,STRKNINW,Street Rd & Knights Rd - FS,STREET RD,40.105462,-74.95084,1,,,,,1
23372,STRKN2NW,Street Rd & Knights Rd - MBFS,STREET RD,40.106687,-74.951447,1,,,,,1
23373,STRME1NW,Street Rd & Mechanicsville Rd - MBNS,STREET RD,40.109173,-74.952555,1,,,,,1
23374,STRMECNW,Street Rd & Mechanicsville Rd - MBFS,STREET RD,40.112045,-74.954323,1,,,,,1
23375,STRTILNW,Street Rd & Tillman Dr,STREET RD & CASINO WAY,40.11528,-74.957745,1,,,,,1
23376,STRTILS2,Street Rd & Tillman Dr - south,STREET RD,40.115495,-74.958111,1,,,,,1
23377,STRMECSE,Street Rd & Mechanicsville Rd,STREET RD,40.111607,-74.954136,1,,,,,1
23379,STRKNISE,Street Rd & Knights Rd - MBNS,STREET RD & CASTLE DR,40.106223,-74.951438,1,,,,,1
23381,KNIVIRSW,Knights Rd & Virgina Av,KNIGHTS RD,40.104109,-74.951677,1,,,,,1
23382,KNIDU2SW,Knights Rd & Dunks Ferry Rd,KNIGHTS RD & BROWN AVE,40.101441,-74.954357,1,,,,,1
23383,KNIPLUSW,Knights Rd & Plum Av,KNIGHTS RD & BENSALEM SQUARE SHOPPING CTR,40.097966,-74.958132,1,,,,,1
23384,KNIMCCSW,Knights Rd & McCarthy Cir,KNIGHTS RD & FRANKLIN MILLS CIR,40.095117,-74.96028,1,,,,,1
23385,KNIMECSW,Knights Rd & Mechanicsville Rd,KNIGHTS RD & MECHANICSVILLE RD,40.093571,-74.962089,1,,,,,1
23386,ACABYBSW,Academy Rd & Byberry Rd,ACADEMY RD & NANTON DR,40.096177,-74.976697,1,,,,,1
23387,ACAFAISW,Academy Rd & Fairdale Rd - FS,ACADEMY RD & FAIRDALE RD,40.09497,-74.978527,1,,,,,1
23388,ACAWOOSW,Academy Rd & Woodhaven Rd - FS,ACADEMY RD & WOODHAVEN RD,40.093522,-74.980477,1,,,,,1
23389,ACABRASW,Academy Rd & Brandon Rd,ACADEMY RD & BRANDON RD,40.091896,-74.982487,1,,,,,1
23390,DECDRMSW,Decatur Rd & Drummond Rd - MBFS,DECATUR RD & DRUMMOND RD,40.086619,-74.999959,1,,,,,1
23391,REDDECSE,Red Lion Rd & Decatur Rd - MBFS,RED LION RD & DRUMMOND RD,40.08346,-75.001466,1,,,,,1
23392,REDDRUSE,Red Lion Rd & Drummond Rd,RED LION RD & DRUMMOND RD,40.081403,-74.998973,1,,,,,1
23393,REDAC2SE,Red Lion Rd & Academy Rd,RED LION RD & ACADEMY RD,40.080122,-74.997454,1,,,,,1
23394,ACAMORSW,Academy Rd & Morrell Av - FS,ACADEMY RD,40.07844,-74.999002,1,,,,,1
23395,ACAMOOSW,Academy Rd & Morrell Av - MBFS,ACADEMY RD,40.07731,-74.99992,1,,,,,1
23396,ACAACASW,Academy Rd & Avalon St,ACADEMY RD & AVALON ST,40.076019,-75.001028,1,,,,,1
23397,ACAPRESW,Academy Rd & President St,ACADEMY RD & PRESIDENT ST,40.075263,-75.001624,1,,,,,1
23398,ACAGLESW,Academy Rd & Glenn St,ACADEMY RD & GLENN ST,40.074497,-75.002125,1,,,,,1
23399,ASHGRASW,Ashton Rd & Grant Av - FS,ASHTON RD & GRANT AVE,40.071839,-75.013461,1,,,,,1
23400,ASHGRNSW,Ashton Rd & Grant Av - MBFS,ASHTON RD & GRANT AVE,40.070265,-75.014973,1,,,,,1
23401,ASHNORSW,Ashton Rd & Norcross Ln,ASHTON RD & NORCROSS LN,40.068494,-75.016757,1,,,,,1
23402,ASHWOOSW,Ashton Rd & Woodbridge Rd,ASHTON RD & WOODBRIDGE RD,40.066493,-75.018744,1,,,,,1
23404,ASHRYESW,Ashton Rd & Ryerson Rd,ASHTON RD & ANGUS RD,40.064615,-75.020576,1,,,,,1
23405,ASHTRESW,Ashton Rd & Tremont St,ASHTON RD & TREMONT ST,40.062676,-75.022492,1,,,,,1
23406,ASHMAXSW,Ashton Rd & Maxwell St,ASHTON RD & MAXWELL ST,40.061413,-75.023764,1,,,,,1
23407,ASHTOLSW,Ashton Rd & Tolbut St,ASHTON RD & MAXWELL ST,40.060505,-75.024704,1,,,,,1
23408,ASHTOBSW,Ashton Rd & Tolbut St - MBFS,ASHTON RD & MAXWELL ST,40.059037,-75.02619,1,,,,,1
23410,ASHASHSW,Ashton Rd & Old Ashton Rd,ASHTON RD & JENNY PL,40.057721,-75.02751,1,,,,,1
23411,ASHHOLSW,Ashton Rd & Holme Cir,ASHTON RD & HOLME CIR,40.056813,-75.028414,1,,,,,1
23412,HOLSTAWE,Holme Av & Stamford St,HOLME AV & STAMFORD ST,40.056821,-75.030957,1,,,,,1
23413,HOLWINWE,Holme Av & Winchester Av,HOLME AV & WINCHESTER AV,40.057241,-75.03403,1,,,,,1
23414,HOLRE1WE,Holme Av & Revere St - MBNS,HOLME AVE & HOLME CIR,40.058649,-75.038882,1,,,,,1
23415,HOLREVWE,Holme Av & Revere St,HOLME AV & REVERE ST,40.058031,-75.041204,1,,,,,1
23416,HOLFAIWE,Holme Av & Fairfield St,HOLME AV & FAIRFIELD ST,40.058331,-75.04274,1,,,,,1
23418,CHA11TWE,Champlost St & 11th St,W CHAMPLOST ST & N WARNOCK ST,40.043781,-75.138014,1,,,,,1
23419,11TSPENO,11th St & Spencer St,N 11TH ST & W SPENCER ST,40.045146,-75.137808,1,,,,,1
23420,11TGODNO,11th St & Godfrey Av,N 11TH ST & W SPENCER ST,40.046537,-75.137507,1,,,,,1
23421,11TMEDNO,11th St & Medary Av,N 11TH ST & W SPENCER ST,40.048287,-75.13757,1,,,,,1
23422,11TCHLNO,11th St & Chelten Av,N 11TH ST & W CHELTEN AV,40.049473,-75.1374,1,,,,,1
23423,11T65TNO,11th St & 65th Av,N 11TH ST & W CHELTEN AV,40.051329,-75.136979,1,,,,,1
23424,11T66TNO,11th St & 66th Av,N 11TH ST & 66TH AV,40.05289,-75.136629,1,,,,,1
23425,11TOAKNO,11th St & Oak Ln,N 11TH ST & OAK LANE AVE,40.054844,-75.136207,1,,,,,1
23426,11T69TNO,11th St & 69th Av,N 11TH ST & OAK LANE AVE,40.057217,-75.135677,1,,,,,1
23427,69T12TWE,69th Av & 12th St,69TH AVE & N 12TH ST,40.057407,-75.136741,1,,,,,1
23428,12TLAKNO,12th St & Lakeside Av,N 12TH ST & RACE ST,40.058486,-75.136594,1,,,,,1
23429,70T12TNE,70th Av & 12th St,70TH AVE & N 12TH ST,40.059191,-75.136308,1,,,,,1
23430,70TCHENE,70th Av & Cheltenham Av,70TH AVE & N 12TH ST,40.059755,-75.133514,1,,,,,1
23431,MOUVALNE,Mountain Av & Valley Rd,MOUNTAIN AVE & VALLEY RD,40.060374,-75.130993,1,,,,,1
23432,MOUSHANE,Mountain Av & Sharpless Rd - FS,MOUNTAIN AVE & SHARPLESS RD,40.061511,-75.128634,1,,,,,1
23433,MOUSTRNE,Mountain Av & Stratford Av - FS,MOUNTAIN AVE & MELROSE AVE,40.062384,-75.127767,1,,,,,1
23434,MOUPRONE,Mountain Av & Prospect Av,MOUNTAIN AVE & PROSPECT AVE,40.063979,-75.126968,1,,,,,1
23435,MOUUNINO,Mountain Av & Union Av,MOUNTAIN AVE & UNION AVE,40.066059,-75.127149,1,,,,,1
23436,UNIMONEA,Union Av & Montgomery Av,UNION AVE & MONTGOMERY AVE,40.066208,-75.125823,1,,,,,1
23437,MONASHNO,Montgomery Av & Ashbourne Rd,MONTGOMERY AV & ASHBOURNE RD,40.068244,-75.126181,1,,,,,1
23438,MONGERNO,Montgomery Av & Gerard Av,MONTGOMERY AV & GERARD AV,40.070057,-75.126706,1,,,,,1
23439,MONHIGNO,Montgomery Av & High School Rd,MONTGOMERY AVE & HIGH SCHOOL RD,40.07193,-75.126461,1,,,,,1
23440,HIGCHUNE,High School Rd & Church Rd,HIGH SCHOOL RD & CHURCH RD,40.072502,-75.123052,1,,,,,1
23441,CHUCALNW,Church Rd & Cadwalader Av,CHURCH RD & CADWALADER AVE,40.073147,-75.123676,1,,,,,1
23442,CADWARNE,Cadwalader Av & Waring Rd,CADWALADER AVE & WARING RD,40.074447,-75.122429,1,,,,,1
23443,CADSHONE,Cadwalader Av & Shoemaker Rd,CADWALADER AVE & WESTVIEW RD,40.075987,-75.120908,1,,,,,1
23444,CADMARNE,Cadwalader Av & Marvin Rd,CADWALADER AVE & WESTVIEW RD,40.078287,-75.119632,1,,,,,1
23445,CADBRONE,Cadwalader Av & Brookside Rd,CADWALADER AVE & BROOKSIDE RD,40.079783,-75.118265,1,,,,,1
23446,CADTOWNE,Cadwalader Av & Township Line Rd,CADWALADER AVE & TOWNSHIP LINE RD,40.081127,-75.116923,1,,,,,1
23447,FORWILNE,Forrest Av & Willow Av,FORREST AVE,40.086121,-75.111813,1,,,,,1
23449,FORDOUNE,Forrest Av & Douglas Av,FORREST AVE & DOUGLASS AVE,40.086725,-75.110569,1,,,,,1
23450,FOXKIRSE,Fox Chase Rd & Kirkwood St - FS,FOX CHASE RD,40.086667,-75.101885,1,,,,,1
23453,CEDGIBNE,Cedar Rd & Gibson Av,N CEDAR RD & GIBSON AVE,40.087047,-75.097115,1,,,,,1
23454,CEDMONNE,Cedar Rd & Montgomery Av,N CEDAR RD & MONTGOMERY AVE,40.088792,-75.095403,1,,,,,1
23455,CEDHUNNE,Cedar Rd & Old Huntingdon Pk,N CEDAR RD & E UPSAL ST,40.089923,-75.094262,1,,,,,1
23456,HUNMONSO,Huntingdon Pk & Montgomery Av,HUNTINGDON PIKE & MONTGOMERY AVE,40.088565,-75.093878,1,,,,,1
23457,HUNGABSO,Huntingdon Pk & San Gabriel Av,HUNTINGDON PIKE & MONTGOMERY AVE,40.087842,-75.093846,1,,,,,1
23459,HUNSHASO,Huntingdon Pk & Shady Ln,HUNTINGDON PIKE & FOX CHASE RD,40.084887,-75.093611,1,,,,,1
23461,HUNPENSE,Huntingdon Pk & Penn Av - FS,HUNTINGDON PIKE & FOX CHASE RD,40.08342,-75.092565,1,,,,,1
23462,HUNCENSE,Huntingdon Pk & Central Av,HUNTINGDON PIKE & CENTRAL AVE,40.082606,-75.091575,1,,,,,1
23464,HUNSYLSE,Huntingdon Pk & Sylvania Av,HUNTINGDON PIKE & PARK AVE,40.081352,-75.090126,1,,,,,1
23465,HUNFOSSE,Huntingdon Pk & Fox St,HUNTINGDON PIKE & PARK AVE,40.079356,-75.087805,1,,,,,1
23466,HUNFILSE,Huntingdon Pk & Fillmore St,HUNTINGDON PIKE & FILLMORE ST,40.078666,-75.087016,1,,,,,1
23467,HUNBURSE,Huntingdon Pk & Burholme Av - MBNS,OXFORD AVE & BURHOLME AVE,40.078102,-75.086368,1,,,,,1
23468,RHAELESE,Rhawn St & Elberon Av,RHAWN ST & ELBERON AVE,40.076675,-75.083323,1,,,,,1
23469,RHAROCSE,Rhawn St & Rockwell Av - FS,RHAWN ST & JEANES ST,40.076431,-75.082295,1,,,,,1
23470,RHARIDSE,Rhawn St & Ridgeway St - FS,RHAWN ST,40.075694,-75.080713,1,,,,,1
23471,RHAHALSE,Rhawn St & Halstead St,RHAWN ST & HALSTEAD ST,40.074861,-75.079333,1,,,,,1
23472,RHAFERSE,Rhawn St & Ferndale St,RHAWN ST & RYERS AVE,40.073928,-75.077741,1,,,,,1
23473,RHAVERSE,Rhawn St & Verree Rd,RHAWN ST & VERREE RD,40.072924,-75.076054,1,,0,,,1
23474,RHARISSE,Rhawn St & Rising Sun Av,RHAWN ST & RISING SUN AVE,40.07199,-75.07419,1,,,,,1
23475,RHABINSE,Rhawn St & Bingham St,RHAWN ST & PALMETTO ST,40.071137,-75.072443,1,,,,,1
23476,RHATABSE,Rhawn St & Tabor Av,RHAWN ST & TABOR AVE,40.07023,-75.070579,1,,,,,1
23477,RHARIPSE,Rhawn St & Ripley St,RHAWN ST & TABOR AVE,40.069503,-75.06908,1,,,,,1
23478,RHADUNSE,Rhawn St & Dungan Rd,RHAWN ST & TABOR AVE,40.068731,-75.067511,1,,,,,1
23479,RHAMEASE,Rhawn St & Meadowbrook Dr - FS,RHAWN ST & MEADOWBROOK DR,40.0677,-75.065742,1,,0,,,1
23480,RHADORSE,Rhawn St & Dorcas St - MBNS,RHAWN ST & MEADOWBROOK DR,40.067018,-75.064586,1,,,,,1
23481,RHAALGSE,Rhawn St & Algon Av,RHAWN ST & ALGON AVE,40.066157,-75.063183,1,,,,,1
23482,RHASUMSE,Rhawn St & Sumerdale Av,RHAWN ST & SUMMERDALE AVE,40.065081,-75.061474,1,,,,,1
23483,RHAFROSE,Rhawn St & Frontenac St,RHAWN ST & FRONTENAC ST,40.064023,-75.059776,1,,,,,1
23484,RHALORSE,Rhawn St & Loretto Av,RHAWN ST & LORETTO AVE,40.062794,-75.057843,1,,,,,1
23485,RHALARSE,Rhawn St & Large St,RHAWN ST & LARGE ST,40.060731,-75.054329,1,,,,,1
23486,RHABUSSE,Rhawn St & Bustleton Av,RHAWN ST & HORROCKS ST,40.059546,-75.052183,1,,,,,1
23487,RHAEASSE,Rhawn St & Eastwood St,RHAWN ST & EASTWOOD ST,40.058766,-75.050732,1,,,,,1
23488,RHABRASE,Rhawn St & Bradford St,RHAWN ST & EASTWOOD ST,40.057715,-75.04881,1,,,,,1
23489,RHAROSSE,Rhawn St & Roosevelt Blvd - FS,RHAWN ST & ROOSEVELT BLVD,40.056351,-75.046275,1,,,,,1
23490,RHACALSE,Rhawn St & Calvert St,RHAWN ST & FAIRFIELD ST,40.055463,-75.044647,1,,,,,1
23491,RHAREVSE,Rhawn St & Revere St,RHAWN ST & REVERE ST,40.054538,-75.042985,1,,,,,1
23492,RHABROSE,Rhawn St & Brous Av,RHAWN ST & REVERE ST,40.054071,-75.042124,1,,,,,1
23493,RHALEXSE,Rhawn St & Lexington Av,RHAWN ST & LISTER ST,40.053183,-75.040473,1,,,,,1
23494,RHAHOLSE,Rhawn St & Holmehurst Av,RHAWN ST & HOLMEHURST AV,40.050893,-75.036169,1,,,,,1
23495,RHACRESO,Rhawn St & Cresco Av - FS,RHAWN ST & CRESCO AVE,40.047764,-75.031693,1,,,,,1
23496,RHACRISE,Rhawn St & Crispin St,RHAWN ST & FAIRVIEW ST,40.044414,-75.030671,1,,,,,1
23497,RHALEOSE,Rhawn St & Leon St,RHAWN ST & TERRY ST,40.043457,-75.029932,1,,,,,1
23498,RHACRASE,Rhawn St & Craig St,RHAWN ST & MORO ST,40.042329,-75.029075,1,,,,,1
23499,RHAFRASE,Rhawn St & Frankford Av - FS,RHAWN ST & FRANKFORD AVE,40.041184,-75.028265,1,,,,,1
23500,RHAERDSE,Rhawn St & Erdrick St,RHAWN ST & ERDRICK ST,40.040103,-75.027716,1,,,,,1
23501,RHAWALSE,Rhawn St & Walker St,RHAWN ST & WALKER ST,40.038833,-75.02712,1,,,,,1
23502,RHAJACSE,Rhawn St & Jackson St,RHAWN ST & JACKSON ST,40.036956,-75.026256,1,,,,,1
23503,RHAJACNW,Rhawn St & Jackson St,RHAWN ST & JACKSON ST,40.036705,-75.02595,1,,,,,1
23504,RHAWALNW,Rhawn St & Walker St,RHAWN ST & WALKER ST,40.038708,-75.026908,1,,,,,1
23505,RHAERDNW,Rhawn St & Edrick St,RHAWN ST & ERDRICK ST,40.039995,-75.027492,1,,,,,1
23506,RHAFRANW,Rhawn St & Frankford Av,RHAWN ST & FRANKFORD AVE,40.041327,-75.028182,1,,,,,1
23507,RHACRANW,Rhawn St & Craig St,RHAWN ST & CRAIG ST,40.042257,-75.028839,1,,,,,1
23508,RHALEONW,Rhawn St & Leon St,RHAWN ST & LEON ST,40.043385,-75.029696,1,,,,,1
23509,RHAROWNW,Rhawn St & Rowland Av,RHAWN ST & ROWLAND AVE,40.045648,-75.031421,1,,,,,1
23510,RHACRENW,Rhawn St & Cresco Av,RHAWN ST & CRESCO AVE,40.047773,-75.031528,1,,,,,1
23511,RHAHOLNW,Rhawn St & Holmehurst Av,RHAWN ST & HOLMEHURST AVE,40.050919,-75.035945,1,,,,,1
23512,RHALEXNW,Rhawn St & Lexington Av,RHAWN ST & LEXINGTON AVE,40.0532,-75.040166,1,,,,,1
23513,RHABRONW,Rhawn St & Brous Av,RHAWN ST,40.054124,-75.041864,1,,,,,1
23514,RHAREVNW,Rhawn St & Revere St,RHAWN ST,40.05451,-75.042595,1,,,,,1
23515,RHAFAINW,Rhawn St & Fairfield St,RHAWN ST & CALVERT ST,40.055901,-75.045154,1,,,,,1
23516,RHAROSNW,Rhawn St & Roosevelt Blvd - FS,RHAWN ST & ROOSEVELT BLVD,40.057077,-75.047335,1,,,,,1
23517,RHABRANW,Rhawn St & Bradford St,RHAWN ST,40.057679,-75.048444,1,,,,,1
23518,RHAEASNW,Rhawn St & Eastwood St,RHAWN ST & EASTWOOD ST,40.058783,-75.050472,1,,,,,1
23519,RHABUSNW,Rhawn St & Bustleton Av,RHAWN ST & BUSTLETON AVE,40.059563,-75.051922,1,,,,,1
23520,RHALARNW,Rhawn St & Large St,RHAWN ST & LARGE ST,40.060748,-75.054069,1,,,,,1
23521,RHALORNW,Rhawn St & Loretto Av,RHAWN ST & LORETTO AVE,40.062794,-75.057594,1,,,,,1
23522,RHAFRONW,Rhawn St & Frontenac St,RHAWN ST & FRONTENAC ST,40.064022,-75.059528,1,,,,,1
23523,RHASUMNW,Rhawn St & Summerdale Av,RHAWN ST & SUMMERDALE AVE,40.06508,-75.061225,1,,,,,1
23524,RHAMEANW,Rhawn St & Meadowbrook Dr - FS,RHAWN ST & MEADOWBROOK DR,40.068058,-75.066083,1,,,,,1
23525,RHARIPNW,Rhawn St & Ripley St,RHAWN ST & TABOR AVE,40.069556,-75.068903,1,,,,,1
23526,RHATABNW,Rhawn St & Tabor Av,RHAWN ST & RIPLEY ST,40.070256,-75.070342,1,,,,,1
23527,RHABINNW,Rhawn St & Bingham St,RHAWN ST & BINGHAM ST,40.071154,-75.072183,1,,,,,1
23528,RHARISNW,Rhawn St & Rising Sun Av,RHAWN ST & PALMETTO ST,40.072016,-75.073953,1,,,,,1
23529,RHAFERNW,Rhawn St & Ferndale St,RHAWN ST & FERNDALE ST,40.073936,-75.077457,1,,,,,1
23530,RHAHALNW,Rhawn St & Halstead St,RHAWN ST & HALSTEAD ST,40.074878,-75.079037,1,,,,,1
23531,RHARIDNW,Rhawn St & Ridgeway St,RHAWN ST & BRIDLE RD,40.075873,-75.080736,1,,,,,1
23532,RHAJEANW,Rhawn St & Jeanes St,RHAWN ST & JEANES ST,40.076583,-75.082365,1,,,,,1
23533,RHAELBNW,Rhawn St & Elberon Av - FS,RHAWN ST & ELBERON AV,40.076813,-75.083518,1,,,,,1
23534,HUNBURNW,Huntingdon Pk & Burholme Av,OXFORD AVE & BURHOLME AVE,40.078254,-75.086379,1,,,,,1
23536,HUNJARNW,Huntingdon Pk & Jarrett Av,HUNTINGDON PIKE & JARRETT AVE,40.080456,-75.088876,1,,,,,1
23537,HUNSYLNW,Huntingdon Pk & Sylvania Av,HUNTINGDON PIKE & N SYLVANIA AVE,40.081343,-75.089925,1,,,,,1
23539,HUNCANNW,Huntingdon Pk & Central Av,HUNTINGDON PIKE & CENTRAL AVE,40.082587,-75.091386,1,,,,,1
23540,HUNPENNW,Huntingdon Pk & Penn Av,HUNTINGDON PIKE & ELM AVE,40.083509,-75.09247,1,,,,,1
23541,HUNSHANW,Huntingdon Pk & Shady Ln,HUNTINGDON PIKE & S PENN AVE,40.084735,-75.093387,1,,,,,1
23542,HUNBERNO,Huntingdon Pk & Berkley Av - FS,HUNTINGDON PIKE & BERKLEY AVE,40.086735,-75.09365,1,,,,,1
23543,HUNPASNO,Huntingdon Pk & Pasadena Av - FS,HUNTINGDON PIKE & PASADENA AVE,40.087288,-75.093659,1,,,,,1
23544,HUNMONNO,Huntingdon Pk & Montgomery Av,HUNTINGDON PIKE & SAN GABRIEL AVE,40.088449,-75.093725,1,,,,,1
23545,CEDHUNWE,Cedar Rd & Old Huntingdon Pk - FS,N CEDAR RD & RACE ST,40.090101,-75.094297,1,,,,,1
23546,CEDMONSW,Cedar Rd & Montgomery Av,N CEDAR RD & MONTGOMERY AVE,40.088926,-75.095414,1,,,,,1
23548,CEDGIBSW,Cedar Rd & Gibson Rd,N CEDAR RD & GIBSON AVE,40.087181,-75.097126,1,,,,,1
23549,CEDFOXSW,Cedar Rd & Fox Chase Rd,N CEDAR RD & FOX CHASE RD,40.085766,-75.098517,1,,,,,1
23551,FOXKIKNW,Fox Chase Rd & Kirkwood Av,FOX CHASE RD,40.086819,-75.101931,1,,,,,1
23553,FORDIUSW,Forrest Av & Douglas Av - FS,FORREST AVE & DOUGLASS AVE,40.086788,-75.110746,1,,,,,1
