geoname,geoid,total
"Block Group 3, Census Tract 3004.04, Monroe County, Pennsylvania",1500000US420893004043,542
"Block Group 1, Census Tract 3004.05, Monroe County, Pennsylvania",1500000US420893004051,1110
"Block Group 1, Census Tract 3004.07, Monroe County, Pennsylvania",1500000US420893004071,2461
"Block Group 1, Census Tract 3008.02, Monroe County, Pennsylvania",1500000US420893008021,688
"Block Group 1, Census Tract 3009.01, Monroe County, Pennsylvania",1500000US420893009011,602
"Block Group 4, Census Tract 3009.01, Monroe County, Pennsylvania",1500000US420893009014,889
"Block Group 2, Census Tract 3010.02, Monroe County, Pennsylvania",1500000US420893010022,882
"Block Group 1, Census Tract 3010.04, Monroe County, Pennsylvania",1500000US420893010041,2366
"Block Group 2, Census Tract 3010.05, Monroe County, Pennsylvania",1500000US420893010052,1828
"Block Group 3, Census Tract 3011.01, Monroe County, Pennsylvania",1500000US420893011013,1987
"Block Group 2, Census Tract 3011.02, Monroe County, Pennsylvania",1500000US420893011022,1488
"Block Group 3, Census Tract 3012.02, Monroe County, Pennsylvania",1500000US420893012023,1338
"Block Group 3, Census Tract 3012.03, Monroe County, Pennsylvania",1500000US420893012033,1212
"Block Group 4, Census Tract 4, Schuylkill County, Pennsylvania",1500000US421070004004,1191
"Block Group 3, Census Tract 5, Schuylkill County, Pennsylvania",1500000US421070005003,780
"Block Group 2, Census Tract 6.01, Schuylkill County, Pennsylvania",1500000US421070006012,1254
"Block Group 1, Census Tract 6.02, Schuylkill County, Pennsylvania",1500000US421070006021,1027
"Block Group 3, Census Tract 7, Schuylkill County, Pennsylvania",1500000US421070007003,846
"Block Group 2, Census Tract 8, Schuylkill County, Pennsylvania",1500000US421070008002,703
"Block Group 1, Census Tract 9.01, Schuylkill County, Pennsylvania",1500000US421070009011,2088
"Block Group 2, Census Tract 9.02, Schuylkill County, Pennsylvania",1500000US421070009022,692
"Block Group 1, Census Tract 10, Schuylkill County, Pennsylvania",1500000US421070010001,799
"Block Group 1, Census Tract 11, Schuylkill County, Pennsylvania",1500000US421070011001,916
"Block Group 1, Census Tract 12, Schuylkill County, Pennsylvania",1500000US421070012001,1355
"Block Group 4, Census Tract 12, Schuylkill County, Pennsylvania",1500000US421070012004,861
"Block Group 2, Census Tract 17, Schuylkill County, Pennsylvania",1500000US421070017002,1621
"Block Group 2, Census Tract 18, Schuylkill County, Pennsylvania",1500000US421070018002,696
"Block Group 1, Census Tract 19.02, Schuylkill County, Pennsylvania",1500000US421070019021,1773
"Block Group 1, Census Tract 20, Schuylkill County, Pennsylvania",1500000US421070020001,748
"Block Group 1, Census Tract 21, Schuylkill County, Pennsylvania",1500000US421070021001,1431
"Block Group 3, Census Tract 22, Schuylkill County, Pennsylvania",1500000US421070022003,1249
"Block Group 3, Census Tract 23, Schuylkill County, Pennsylvania",1500000US421070023003,1088
"Block Group 1, Census Tract 25, Schuylkill County, Pennsylvania",1500000US421070025001,1074
"Block Group 2, Census Tract 26, Schuylkill County, Pennsylvania",1500000US421070026002,620
"Block Group 5, Census Tract 26, Schuylkill County, Pennsylvania",1500000US421070026005,675
"Block Group 3, Census Tract 27, Schuylkill County, Pennsylvania",1500000US421070027003,1018
"Block Group 3, Census Tract 28, Schuylkill County, Pennsylvania",1500000US421070028003,1134
"Block Group 3, Census Tract 29, Schuylkill County, Pennsylvania",1500000US421070029003,2004
"Block Group 2, Census Tract 30, Schuylkill County, Pennsylvania",1500000US421070030002,2247
"Block Group 3, Census Tract 34, Schuylkill County, Pennsylvania",1500000US421070034003,1637
"Block Group 3, Census Tract 35, Schuylkill County, Pennsylvania",1500000US421070035003,1371
"Block Group 2, Census Tract 36, Schuylkill County, Pennsylvania",1500000US421070036002,1144
"Block Group 2, Census Tract 37, Schuylkill County, Pennsylvania",1500000US421070037002,1300
"Block Group 1, Census Tract 39, Schuylkill County, Pennsylvania",1500000US421070039001,1639
"Block Group 1, Census Tract 701, Snyder County, Pennsylvania",1500000US421090701001,795
"Block Group 4, Census Tract 701, Snyder County, Pennsylvania",1500000US421090701004,997
"Block Group 2, Census Tract 702, Snyder County, Pennsylvania",1500000US421090702002,2065
"Block Group 5, Census Tract 702, Snyder County, Pennsylvania",1500000US421090702005,1355
"Block Group 3, Census Tract 703, Snyder County, Pennsylvania",1500000US421090703003,733
"Block Group 1, Census Tract 704, Snyder County, Pennsylvania",1500000US421090704001,1086
"Block Group 4, Census Tract 704, Snyder County, Pennsylvania",1500000US421090704004,2070
"Block Group 3, Census Tract 705, Snyder County, Pennsylvania",1500000US421090705003,1631
"Block Group 3, Census Tract 706, Snyder County, Pennsylvania",1500000US421090706003,1565
"Block Group 3, Census Tract 4, Berks County, Pennsylvania",1500000US420110004003,998
"Block Group 3, Census Tract 5, Berks County, Pennsylvania",1500000US420110005003,1063
"Block Group 1, Census Tract 7, Berks County, Pennsylvania",1500000US420110007001,1167
"Block Group 1, Census Tract 8, Berks County, Pennsylvania",1500000US420110008001,1666
"Block Group 1, Census Tract 9, Berks County, Pennsylvania",1500000US420110009001,1908
"Block Group 2, Census Tract 10, Berks County, Pennsylvania",1500000US420110010002,2056
"Block Group 3, Census Tract 11, Berks County, Pennsylvania",1500000US420110011003,1424
"Block Group 2, Census Tract 12, Berks County, Pennsylvania",1500000US420110012002,847
"Block Group 3, Census Tract 13, Berks County, Pennsylvania",1500000US420110013003,1119
"Block Group 3, Census Tract 14, Berks County, Pennsylvania",1500000US420110014003,1217
"Block Group 2, Census Tract 15, Berks County, Pennsylvania",1500000US420110015002,1448
"Block Group 2, Census Tract 16, Berks County, Pennsylvania",1500000US420110016002,1168
"Block Group 1, Census Tract 18, Berks County, Pennsylvania",1500000US420110018001,1252
"Block Group 2, Census Tract 19, Berks County, Pennsylvania",1500000US420110019002,1192
"Block Group 2, Census Tract 20.02, Berks County, Pennsylvania",1500000US420110020022,1734
"Block Group 3, Census Tract 21, Berks County, Pennsylvania",1500000US420110021003,1046
"Block Group 1, Census Tract 102.01, Berks County, Pennsylvania",1500000US420110102011,1388
"Block Group 1, Census Tract 102.02, Berks County, Pennsylvania",1500000US420110102021,2479
"Block Group 1, Census Tract 103.02, Berks County, Pennsylvania",1500000US420110103021,1997
"Block Group 1, Census Tract 103.04, Berks County, Pennsylvania",1500000US420110103041,1238
"Block Group 4, Census Tract 103.04, Berks County, Pennsylvania",1500000US420110103044,1212
"Block Group 2, Census Tract 104.02, Berks County, Pennsylvania",1500000US420110104022,1220
"Block Group 1, Census Tract 105, Berks County, Pennsylvania",1500000US420110105001,1217
"Block Group 4, Census Tract 105, Berks County, Pennsylvania",1500000US420110105004,1305
"Block Group 1, Census Tract 106.02, Berks County, Pennsylvania",1500000US420110106021,2429
"Block Group 1, Census Tract 107.01, Berks County, Pennsylvania",1500000US420110107011,1569
"Block Group 2, Census Tract 107.02, Berks County, Pennsylvania",1500000US420110107022,1793
"Block Group 1, Census Tract 108.03, Berks County, Pennsylvania",1500000US420110108031,1555
"Block Group 4, Census Tract 108.03, Berks County, Pennsylvania",1500000US420110108034,1140
"Block Group 1, Census Tract 109.02, Berks County, Pennsylvania",1500000US420110109021,1379
"Block Group 1, Census Tract 109.03, Berks County, Pennsylvania",1500000US420110109031,2389
"Block Group 2, Census Tract 111.02, Berks County, Pennsylvania",1500000US420110111022,1276
"Block Group 1, Census Tract 112, Berks County, Pennsylvania",1500000US420110112001,764
"Block Group 4, Census Tract 112, Berks County, Pennsylvania",1500000US420110112004,863
"Block Group 1, Census Tract 114, Berks County, Pennsylvania",1500000US420110114001,1497
"Block Group 4, Census Tract 114, Berks County, Pennsylvania",1500000US420110114004,1187
"Block Group 2, Census Tract 115, Berks County, Pennsylvania",1500000US420110115002,788
"Block Group 2, Census Tract 116.01, Berks County, Pennsylvania",1500000US420110116012,1407
"Block Group 2, Census Tract 116.02, Berks County, Pennsylvania",1500000US420110116022,1048
"Block Group 2, Census Tract 116.03, Berks County, Pennsylvania",1500000US420110116032,1514
"Block Group 1, Census Tract 117.02, Berks County, Pennsylvania",1500000US420110117021,2484
"Block Group 2, Census Tract 4072.01, Delaware County, Pennsylvania",1500000US420454072012,2165
"Block Group 1, Census Tract 4072.02, Delaware County, Pennsylvania",1500000US420454072021,2814
"Block Group 2, Census Tract 4074.01, Delaware County, Pennsylvania",1500000US420454074012,2760
"Block Group 2, Census Tract 4075.01, Delaware County, Pennsylvania",1500000US420454075012,1206
"Block Group 1, Census Tract 4076, Delaware County, Pennsylvania",1500000US420454076001,905
"Block Group 4, Census Tract 4076, Delaware County, Pennsylvania",1500000US420454076004,114
"Block Group 1, Census Tract 4077, Delaware County, Pennsylvania",1500000US420454077001,1642
"Block Group 2, Census Tract 4078.01, Delaware County, Pennsylvania",1500000US420454078012,1167
"Block Group 1, Census Tract 4078.02, Delaware County, Pennsylvania",1500000US420454078021,1921
"Block Group 3, Census Tract 4079.01, Delaware County, Pennsylvania",1500000US420454079013,878
"Block Group 1, Census Tract 4079.03, Delaware County, Pennsylvania",1500000US420454079031,1754
"Block Group 2, Census Tract 4080.01, Delaware County, Pennsylvania",1500000US420454080012,1531
"Block Group 5, Census Tract 4080.01, Delaware County, Pennsylvania",1500000US420454080015,1159
"Block Group 3, Census Tract 4080.02, Delaware County, Pennsylvania",1500000US420454080023,1253
"Block Group 1, Census Tract 4081.02, Delaware County, Pennsylvania",1500000US420454081021,1063
"Block Group 4, Census Tract 4081.02, Delaware County, Pennsylvania",1500000US420454081024,756
"Block Group 3, Census Tract 4081.03, Delaware County, Pennsylvania",1500000US420454081033,2281
"Block Group 3, Census Tract 4083, Delaware County, Pennsylvania",1500000US420454083003,1178
"Block Group 2, Census Tract 4085, Delaware County, Pennsylvania",1500000US420454085002,1188
"Block Group 1, Census Tract 4086, Delaware County, Pennsylvania",1500000US420454086001,825
"Block Group 4, Census Tract 4086, Delaware County, Pennsylvania",1500000US420454086004,1277
"Block Group 3, Census Tract 4087, Delaware County, Pennsylvania",1500000US420454087003,1416
"Block Group 3, Census Tract 4088, Delaware County, Pennsylvania",1500000US420454088003,1563
"Block Group 2, Census Tract 4095, Delaware County, Pennsylvania",1500000US420454095002,1011
"Block Group 1, Census Tract 4096.01, Delaware County, Pennsylvania",1500000US420454096011,1129
"Block Group 1, Census Tract 4096.02, Delaware County, Pennsylvania",1500000US420454096021,1248
"Block Group 4, Census Tract 4096.02, Delaware County, Pennsylvania",1500000US420454096024,967
"Block Group 3, Census Tract 4097.01, Delaware County, Pennsylvania",1500000US420454097013,0
"Block Group 6, Census Tract 4097.01, Delaware County, Pennsylvania",1500000US420454097016,1528
"Block Group 3, Census Tract 4098.03, Delaware County, Pennsylvania",1500000US420454098033,1873
"Block Group 1, Census Tract 4098.04, Delaware County, Pennsylvania",1500000US420454098041,2053
"Block Group 4, Census Tract 4098.04, Delaware County, Pennsylvania",1500000US420454098044,1444
"Block Group 3, Census Tract 4099.02, Delaware County, Pennsylvania",1500000US420454099023,1757
"Block Group 3, Census Tract 4099.03, Delaware County, Pennsylvania",1500000US420454099033,1677
"Block Group 1, Census Tract 4100, Delaware County, Pennsylvania",1500000US420454100001,1845
"Block Group 4, Census Tract 4100, Delaware County, Pennsylvania",1500000US420454100004,65
"Block Group 3, Census Tract 4101.01, Delaware County, Pennsylvania",1500000US420454101013,1349
"Block Group 4, Census Tract 4103.05, Delaware County, Pennsylvania",1500000US420454103054,1859
"Block Group 2, Census Tract 4103.06, Delaware County, Pennsylvania",1500000US420454103062,1280
"Block Group 1, Census Tract 4104.02, Delaware County, Pennsylvania",1500000US420454104021,3207
"Block Group 2, Census Tract 3012.04, Monroe County, Pennsylvania",1500000US420893012042,1516
"Block Group 2, Census Tract 3012.06, Monroe County, Pennsylvania",1500000US420893012062,2446
"Block Group 3, Census Tract 3012.07, Monroe County, Pennsylvania",1500000US420893012073,1923
"Block Group 1, Census Tract 3013.03, Monroe County, Pennsylvania",1500000US420893013031,1618
"Block Group 1, Census Tract 2001.05, Montgomery County, Pennsylvania",1500000US420912001051,1248
"Block Group 1, Census Tract 2001.06, Montgomery County, Pennsylvania",1500000US420912001061,1338
"Block Group 1, Census Tract 2003.01, Montgomery County, Pennsylvania",1500000US420912003011,187
"Block Group 4, Census Tract 2003.01, Montgomery County, Pennsylvania",1500000US420912003014,937
"Block Group 7, Census Tract 2003.01, Montgomery County, Pennsylvania",1500000US420912003017,1884
"Block Group 2, Census Tract 2003.06, Montgomery County, Pennsylvania",1500000US420912003062,1662
"Block Group 1, Census Tract 2003.08, Montgomery County, Pennsylvania",1500000US420912003081,2131
"Block Group 1, Census Tract 2003.09, Montgomery County, Pennsylvania",1500000US420912003091,821
"Block Group 2, Census Tract 2003.10, Montgomery County, Pennsylvania",1500000US420912003102,1724
"Block Group 3, Census Tract 2004.01, Montgomery County, Pennsylvania",1500000US420912004013,999
"Block Group 3, Census Tract 2004.02, Montgomery County, Pennsylvania",1500000US420912004023,1297
"Block Group 3, Census Tract 2005.01, Montgomery County, Pennsylvania",1500000US420912005013,1306
"Block Group 2, Census Tract 2005.02, Montgomery County, Pennsylvania",1500000US420912005022,1045
"Block Group 1, Census Tract 2006.02, Montgomery County, Pennsylvania",1500000US420912006021,1479
"Block Group 4, Census Tract 2006.02, Montgomery County, Pennsylvania",1500000US420912006024,13
"Block Group 1, Census Tract 2006.03, Montgomery County, Pennsylvania",1500000US420912006031,1683
"Block Group 2, Census Tract 2006.05, Montgomery County, Pennsylvania",1500000US420912006052,2276
"Block Group 2, Census Tract 2006.06, Montgomery County, Pennsylvania",1500000US420912006062,828
"Block Group 1, Census Tract 2007.03, Montgomery County, Pennsylvania",1500000US420912007031,1768
